x,y,RSSIA,RSSIB,RSSIC,RP
0.55,3.17,57,48,31,A3
1.66,1.9,30,62,37,B1
1.66,1.9,50,67,74,B1
0.55,3.17,43,44,51,A3
3.88,0.64,56,42,52,C2
2.77,1.9,52,44,47,B4
0.55,3.17,49,50,55,A3
1.66,3.17,51,55,51,B2
3.88,0.64,47,53,74,C2
0.55,1.9,57,53,61,A2
3.88,3.17,54,49,45,C4
3.88,0.64,54,47,44,C2
0.55,3.17,61,56,37,A3
2.77,3.17,46,59,54,C1
3.88,1.9,57,53,42,C3
3.88,0.64,41,44,54,C2
0.55,3.17,51,24,57,A3
1.66,3.17,50,43,59,B2
0.55,3.17,43,38,61,A3
2.77,3.17,44,46,51,C1
1.66,0.64,53,40,58,A4
0.55,3.17,43,55,50,A3
0.55,1.9,48,48,37,A2
3.88,3.17,47,44,24,C4
1.66,0.64,47,45,49,A4
2.77,1.9,47,49,57,B4
3.88,1.9,35,54,55,C3
0.55,0.64,55,41,42,A1
2.77,0.64,50,59,38,B3
0.55,0.64,59,51,50,A1
3.88,3.17,45,45,68,C4
3.88,3.17,34,57,55,C4
3.88,0.64,50,71,63,C2
3.88,1.9,44,47,72,C3
3.88,3.17,34,40,56,C4
0.55,3.17,59,59,41,A3
3.88,3.17,60,47,63,C4
3.88,3.17,54,60,48,C4
0.55,1.9,60,54,47,A2
0.55,3.17,43,49,56,A3
1.66,3.17,52,43,36,B2
0.55,1.9,48,36,51,A2
3.88,3.17,50,41,54,C4
2.77,3.17,48,49,63,C1
0.55,0.64,53,61,41,A1
3.88,0.64,23,54,68,C2
3.88,1.9,57,51,45,C3
3.88,1.9,47,41,76,C3
1.66,3.17,55,43,56,B2
1.66,0.64,43,50,31,A4
2.77,1.9,46,50,80,B4
3.88,3.17,44,40,64,C4
1.66,3.17,44,49,47,B2
2.77,0.64,52,49,49,B3
3.88,1.9,40,45,49,C3
2.77,3.17,46,42,61,C1
0.55,0.64,52,37,44,A1
0.55,3.17,58,43,50,A3
0.55,1.9,59,44,59,A2
3.88,3.17,57,46,52,C4
0.55,0.64,53,46,57,A1
0.55,3.17,59,53,35,A3
2.77,0.64,55,65,44,B3
3.88,1.9,52,41,49,C3
0.55,0.64,53,49,52,A1
0.55,1.9,43,46,35,A2
1.66,1.9,51,45,71,B1
1.66,0.64,38,45,60,A4
3.88,1.9,54,49,46,C3
2.77,1.9,50,42,65,B4
3.88,1.9,52,47,51,C3
1.66,0.64,51,44,43,A4
1.66,0.64,45,62,56,A4
2.77,3.17,54,48,58,C1
0.55,0.64,32,41,55,A1
3.88,1.9,46,43,48,C3
2.77,3.17,40,67,56,C1
3.88,1.9,56,49,43,C3
2.77,0.64,18,48,37,B3
2.77,3.17,60,43,67,C1
1.66,1.9,39,39,54,B1
3.88,3.17,50,46,47,C4
3.88,1.9,60,47,37,C3
0.55,1.9,44,46,75,A2
1.66,1.9,51,40,47,B1
0.55,0.64,44,61,70,A1
3.88,3.17,61,55,59,C4
2.77,0.64,48,48,45,B3
1.66,3.17,49,45,71,B2
0.55,0.64,48,43,48,A1
1.66,1.9,60,40,53,B1
0.55,0.64,44,56,52,A1
1.66,3.17,20,42,76,B2
3.88,0.64,57,57,66,C2
0.55,0.64,44,26,46,A1
3.88,3.17,56,49,43,C4
3.88,0.64,44,47,69,C2
2.77,0.64,44,37,54,B3
0.55,3.17,58,58,32,A3
3.88,3.17,57,53,36,C4
3.88,1.9,59,48,48,C3
2.77,3.17,52,34,51,C1
1.66,0.64,50,37,51,A4
2.77,0.64,49,45,55,B3
1.66,3.17,49,43,62,B2
3.88,3.17,59,40,47,C4
2.77,0.64,47,41,50,B3
1.66,3.17,47,54,41,B2
1.66,3.17,51,52,48,B2
2.77,0.64,48,48,33,B3
3.88,1.9,47,44,54,C3
3.88,1.9,18,46,51,C3
0.55,3.17,58,47,56,A3
1.66,3.17,55,54,54,B2
2.77,3.17,49,48,53,C1
0.55,1.9,36,45,47,A2
3.88,0.64,59,50,65,C2
3.88,1.9,34,30,60,C3
1.66,0.64,56,42,38,A4
0.55,3.17,48,52,54,A3
0.55,0.64,57,58,70,A1
1.66,0.64,52,42,55,A4
3.88,3.17,49,45,42,C4
1.66,0.64,45,43,61,A4
3.88,3.17,42,40,49,C4
2.77,1.9,17,40,57,B4
1.66,3.17,28,68,39,B2
2.77,1.9,40,59,56,B4
0.55,0.64,54,42,79,A1
3.88,3.17,55,44,48,C4
2.77,3.17,52,41,56,C1
2.77,3.17,51,44,63,C1
1.66,0.64,24,42,47,A4
1.66,0.64,49,42,32,A4
1.66,0.64,35,37,53,A4
3.88,0.64,54,48,62,C2
2.77,1.9,46,52,47,B4
1.66,1.9,49,49,57,B1
1.66,0.64,43,39,44,A4
1.66,0.64,56,43,59,A4
0.55,0.64,35,65,61,A1
3.88,1.9,44,50,50,C3
0.55,1.9,53,42,43,A2
1.66,1.9,49,45,36,B1
1.66,0.64,20,70,39,A4
3.88,0.64,58,42,51,C2
1.66,1.9,51,55,46,B1
2.77,3.17,56,40,40,C1
2.77,0.64,51,40,55,B3
0.55,1.9,53,56,46,A2
1.66,1.9,51,50,39,B1
3.88,3.17,55,55,48,C4
1.66,3.17,50,49,43,B2
0.55,1.9,48,44,71,A2
2.77,3.17,59,45,58,C1
3.88,1.9,57,66,78,C3
1.66,1.9,51,39,55,B1
2.77,0.64,38,40,52,B3
1.66,3.17,41,40,59,B2
2.77,0.64,58,37,48,B3
3.88,1.9,44,42,55,C3
2.77,0.64,49,70,36,B3
3.88,0.64,54,32,47,C2
3.88,3.17,56,48,52,C4
1.66,3.17,43,38,42,B2
2.77,1.9,59,65,39,B4
0.55,1.9,48,45,62,A2
0.55,0.64,35,53,60,A1
0.55,1.9,47,58,29,A2
2.77,3.17,58,38,66,C1
0.55,1.9,36,37,39,A2
1.66,3.17,55,42,70,B2
0.55,1.9,54,55,60,A2
3.88,3.17,44,53,54,C4
1.66,0.64,59,44,52,A4
0.55,1.9,42,64,49,A2
1.66,0.64,50,50,54,A4
2.77,0.64,37,46,79,B3
3.88,0.64,39,31,60,C2
0.55,1.9,58,49,52,A2
2.77,3.17,45,42,68,C1
0.55,0.64,53,40,69,A1
3.88,1.9,36,44,40,C3
3.88,1.9,34,43,40,C3
2.77,1.9,61,41,49,B4
1.66,3.17,41,42,52,B2
3.88,3.17,47,25,48,C4
3.88,1.9,14,61,52,C3
1.66,3.17,45,51,33,B2
1.66,1.9,46,40,58,B1
3.88,3.17,45,40,52,C4
1.66,3.17,50,64,69,B2
1.66,0.64,44,39,41,A4
3.88,0.64,31,53,41,C2
1.66,1.9,47,44,60,B1
2.77,3.17,50,44,40,C1
2.77,3.17,60,57,58,C1
2.77,3.17,45,47,76,C1
0.55,1.9,56,47,46,A2
3.88,0.64,55,58,55,C2
1.66,0.64,55,41,34,A4
3.88,0.64,51,68,53,C2
3.88,0.64,60,38,51,C2
0.55,0.64,57,54,50,A1
3.88,3.17,59,53,33,C4
0.55,3.17,54,47,49,A3
1.66,3.17,47,59,26,B2
2.77,0.64,46,41,50,B3
0.55,0.64,59,37,51,A1
1.66,1.9,61,48,47,B1
1.66,3.17,46,62,51,B2
0.55,3.17,59,65,46,A3
2.77,0.64,55,50,56,B3
1.66,0.64,39,57,49,A4
0.55,0.64,51,53,56,A1
1.66,0.64,51,38,67,A4
0.55,3.17,46,42,57,A3
3.88,0.64,50,66,49,C2
0.55,0.64,42,40,42,A1
2.77,0.64,60,49,34,B3
1.66,3.17,47,32,36,B2
0.55,3.17,57,49,61,A3
1.66,3.17,57,43,76,B2
2.77,3.17,36,52,72,C1
3.88,3.17,51,43,46,C4
1.66,1.9,51,44,80,B1
1.66,1.9,58,45,58,B1
1.66,0.64,49,43,24,A4
0.55,0.64,58,40,43,A1
1.66,1.9,60,66,58,B1
0.55,3.17,45,40,77,A3
0.55,0.64,56,56,54,A1
1.66,3.17,53,35,58,B2
1.66,1.9,22,60,53,B1
1.66,3.17,58,66,40,B2
3.88,0.64,50,52,37,C2
1.66,1.9,17,66,50,B1
0.55,1.9,49,64,60,A2
2.77,3.17,54,62,48,C1
0.55,0.64,49,47,48,A1
3.88,3.17,49,41,39,C4
3.88,0.64,40,48,59,C2
2.77,0.64,48,63,53,B3
2.77,1.9,52,62,46,B4
3.88,0.64,36,37,45,C2
3.88,3.17,37,38,50,C4
2.77,1.9,51,41,56,B4
1.66,3.17,38,26,62,B2
0.55,0.64,56,64,60,A1
1.66,1.9,47,58,53,B1
3.88,0.64,49,43,65,C2
0.55,0.64,45,47,52,A1
1.66,1.9,42,60,41,B1
3.88,3.17,48,40,44,C4
2.77,1.9,50,46,57,B4
0.55,3.17,47,49,64,A3
1.66,1.9,58,52,45,B1
0.55,1.9,52,40,58,A2
0.55,1.9,48,44,74,A2
0.55,1.9,57,42,64,A2
2.77,0.64,57,46,59,B3
1.66,0.64,60,48,31,A4
3.88,0.64,46,50,58,C2
0.55,1.9,51,49,58,A2
0.55,1.9,56,42,61,A2
2.77,0.64,36,44,50,B3
3.88,0.64,50,40,41,C2
3.88,3.17,54,50,42,C4
2.77,3.17,59,28,59,C1
3.88,0.64,41,44,61,C2
1.66,1.9,57,63,49,B1
2.77,0.64,53,53,44,B3
0.55,3.17,50,54,60,A3
2.77,0.64,50,46,53,B3
0.55,3.17,58,42,45,A3
0.55,3.17,57,47,51,A3
2.77,1.9,35,44,42,B4
0.55,1.9,41,50,77,A2
3.88,1.9,40,53,32,C3
0.55,3.17,55,63,55,A3
3.88,1.9,41,31,62,C3
3.88,3.17,59,59,37,C4
1.66,0.64,47,54,63,A4
1.66,3.17,50,44,49,B2
2.77,0.64,48,67,47,B3
1.66,3.17,57,35,72,B2
3.88,0.64,59,65,58,C2
0.55,0.64,60,52,48,A1
0.55,3.17,59,44,63,A3
1.66,3.17,51,41,36,B2
1.66,3.17,58,44,57,B2
2.77,0.64,59,52,61,B3
1.66,1.9,48,39,53,B1
3.88,0.64,53,29,44,C2
3.88,1.9,36,44,73,C3
3.88,1.9,38,26,49,C3
2.77,0.64,60,45,76,B3
1.66,0.64,61,40,43,A4
3.88,1.9,43,47,56,C3
1.66,1.9,58,43,76,B1
1.66,1.9,56,55,71,B1
1.66,1.9,56,42,55,B1
3.88,3.17,47,41,47,C4
0.55,0.64,46,38,42,A1
3.88,1.9,55,34,46,C3
0.55,1.9,58,60,44,A2
0.55,1.9,59,45,57,A2
1.66,1.9,56,43,57,B1
1.66,3.17,50,45,48,B2
0.55,3.17,47,50,41,A3
2.77,0.64,41,63,53,B3
1.66,3.17,58,59,55,B2
1.66,0.64,49,47,49,A4
1.66,1.9,39,43,52,B1
0.55,1.9,51,43,60,A2
3.88,1.9,53,52,69,C3
2.77,3.17,13,43,54,C1
2.77,0.64,41,42,54,B3
3.88,0.64,19,55,33,C2
1.66,1.9,56,40,71,B1
3.88,1.9,57,40,56,C3
1.66,3.17,59,58,42,B2
2.77,3.17,51,24,58,C1
0.55,1.9,40,33,41,A2
3.88,0.64,56,66,36,C2
1.66,0.64,54,44,55,A4
2.77,0.64,50,58,55,B3
3.88,3.17,57,49,40,C4
2.77,1.9,58,51,53,B4
2.77,1.9,58,42,58,B4
3.88,0.64,59,38,65,C2
1.66,1.9,35,50,66,B1
3.88,0.64,58,56,32,C2
3.88,1.9,52,31,51,C3
2.77,3.17,51,45,48,C1
3.88,0.64,51,40,57,C2
3.88,0.64,56,62,62,C2
2.77,0.64,41,45,59,B3
0.55,3.17,47,53,52,A3
2.77,1.9,48,42,42,B4
3.88,0.64,53,57,56,C2
0.55,0.64,41,39,62,A1
3.88,3.17,57,51,62,C4
2.77,3.17,27,44,52,C1
2.77,1.9,34,38,41,B4
0.55,1.9,61,50,49,A2
0.55,1.9,54,44,35,A2
0.55,3.17,56,27,52,A3
3.88,0.64,54,50,48,C2
0.55,1.9,43,35,55,A2
3.88,0.64,54,39,61,C2
1.66,1.9,53,47,61,B1
0.55,3.17,42,49,49,A3
1.66,3.17,54,64,48,B2
3.88,1.9,41,44,55,C3
3.88,3.17,46,53,64,C4
3.88,3.17,33,39,57,C4
0.55,0.64,29,46,48,A1
1.66,1.9,46,35,50,B1
1.66,3.17,58,52,36,B2
3.88,3.17,53,44,57,C4
1.66,1.9,48,50,56,B1
0.55,0.64,53,47,50,A1
3.88,1.9,45,44,50,C3
3.88,1.9,45,68,71,C3
1.66,0.64,45,42,61,A4
1.66,3.17,51,44,56,B2
3.88,3.17,35,37,56,C4
2.77,0.64,56,47,32,B3
3.88,3.17,60,48,54,C4
1.66,0.64,51,44,47,A4
3.88,0.64,52,46,33,C2
1.66,0.64,53,41,57,A4
1.66,1.9,56,51,34,B1
2.77,3.17,37,46,42,C1
3.88,3.17,56,55,50,C4
3.88,1.9,59,58,73,C3
0.55,3.17,56,26,44,A3
1.66,0.64,41,45,74,A4
3.88,1.9,53,42,43,C3
3.88,0.64,50,50,42,C2
1.66,0.64,57,53,56,A4
3.88,3.17,19,50,31,C4
1.66,3.17,51,53,56,B2
0.55,3.17,31,48,68,A3
2.77,1.9,53,47,62,B4
1.66,0.64,55,45,37,A4
3.88,3.17,60,52,56,C4
1.66,0.64,50,72,45,A4
1.66,3.17,44,53,38,B2
1.66,0.64,42,64,53,A4
3.88,0.64,56,50,61,C2
3.88,3.17,56,44,49,C4
0.55,0.64,52,56,53,A1
1.66,3.17,37,55,64,B2
3.88,1.9,40,49,44,C3
1.66,1.9,54,39,59,B1
3.88,3.17,47,55,50,C4
3.88,1.9,41,48,70,C3
0.55,1.9,41,29,64,A2
2.77,1.9,52,42,44,B4
1.66,0.64,43,43,61,A4
3.88,3.17,46,50,53,C4
3.88,3.17,53,55,51,C4
2.77,3.17,47,36,62,C1
0.55,3.17,48,47,40,A3
2.77,1.9,36,46,60,B4
3.88,3.17,47,27,53,C4
2.77,3.17,58,48,53,C1
1.66,0.64,56,42,47,A4
3.88,3.17,54,47,52,C4
1.66,1.9,50,39,52,B1
1.66,3.17,59,43,50,B2
1.66,3.17,43,49,41,B2
3.88,0.64,46,51,44,C2
2.77,0.64,44,36,61,B3
3.88,3.17,51,50,63,C4
2.77,0.64,54,61,45,B3
3.88,3.17,49,44,53,C4
3.88,1.9,44,45,70,C3
3.88,0.64,46,52,38,C2
3.88,3.17,49,63,57,C4
0.55,1.9,46,61,48,A2
1.66,3.17,57,59,40,B2
3.88,0.64,53,58,55,C2
2.77,1.9,35,53,73,B4
3.88,3.17,44,41,62,C4
2.77,0.64,16,51,41,B3
3.88,0.64,59,57,52,C2
1.66,1.9,30,26,60,B1
3.88,3.17,48,72,48,C4
1.66,0.64,38,37,52,A4
0.55,0.64,52,42,50,A1
1.66,3.17,52,53,52,B2
1.66,1.9,54,54,57,B1
0.55,3.17,51,42,36,A3
1.66,1.9,28,49,43,B1
3.88,1.9,31,51,76,C3
3.88,3.17,58,63,66,C4
2.77,3.17,41,54,60,C1
3.88,0.64,55,48,33,C2
0.55,3.17,53,51,34,A3
1.66,1.9,59,53,49,B1
1.66,0.64,47,52,59,A4
2.77,3.17,50,65,54,C1
2.77,3.17,32,49,62,C1
0.55,3.17,54,43,58,A3
3.88,0.64,50,41,42,C2
3.88,3.17,58,47,27,C4
3.88,0.64,46,56,32,C2
0.55,0.64,50,51,30,A1
3.88,0.64,55,40,33,C2
1.66,3.17,34,38,57,B2
2.77,0.64,54,46,58,B3
0.55,1.9,34,41,52,A2
3.88,0.64,25,52,59,C2
1.66,0.64,47,58,42,A4
2.77,0.64,48,48,66,B3
0.55,0.64,54,40,69,A1
0.55,1.9,53,42,55,A2
3.88,3.17,21,50,64,C4
3.88,1.9,54,44,55,C3
3.88,3.17,53,28,42,C4
2.77,3.17,47,42,43,C1
3.88,3.17,55,47,53,C4
2.77,3.17,54,54,68,C1
2.77,3.17,52,39,47,C1
1.66,1.9,49,51,65,B1
0.55,1.9,42,59,62,A2
1.66,3.17,55,37,46,B2
2.77,3.17,59,44,72,C1
1.66,3.17,57,44,49,B2
2.77,3.17,48,64,59,C1
1.66,3.17,48,47,60,B2
0.55,0.64,59,33,45,A1
3.88,3.17,54,53,69,C4
2.77,0.64,42,49,58,B3
1.66,3.17,57,45,48,B2
0.55,0.64,51,24,52,A1
1.66,3.17,46,61,39,B2
1.66,3.17,59,56,54,B2
1.66,3.17,33,43,57,B2
0.55,0.64,49,36,53,A1
3.88,3.17,49,41,43,C4
1.66,3.17,46,53,52,B2
1.66,0.64,45,51,50,A4
1.66,0.64,56,43,40,A4
1.66,3.17,57,48,40,B2
1.66,1.9,44,49,36,B1
3.88,0.64,44,43,26,C2
3.88,0.64,55,41,52,C2
2.77,3.17,43,72,53,C1
3.88,3.17,47,47,62,C4
1.66,1.9,47,45,34,B1
1.66,3.17,56,45,47,B2
0.55,0.64,48,48,69,A1
3.88,3.17,49,40,64,C4
2.77,1.9,39,43,71,B4
0.55,0.64,48,40,51,A1
2.77,1.9,50,41,60,B4
3.88,0.64,57,46,78,C2
3.88,3.17,60,44,48,C4
1.66,1.9,36,40,55,B1
0.55,3.17,56,39,53,A3
1.66,1.9,54,48,38,B1
3.88,3.17,45,53,39,C4
3.88,0.64,59,36,53,C2
0.55,3.17,27,40,53,A3
0.55,3.17,39,40,62,A3
1.66,3.17,33,39,57,B2
0.55,3.17,54,53,46,A3
2.77,3.17,44,61,31,C1
1.66,0.64,45,41,62,A4
1.66,1.9,56,52,50,B1
0.55,1.9,45,44,60,A2
2.77,0.64,55,44,43,B3
2.77,3.17,50,38,75,C1
2.77,1.9,43,48,75,B4
0.55,3.17,48,31,64,A3
1.66,1.9,57,49,40,B1
1.66,0.64,60,39,57,A4
1.66,0.64,49,40,52,A4
3.88,3.17,48,49,58,C4
1.66,1.9,39,47,56,B1
2.77,0.64,58,59,54,B3
0.55,1.9,54,48,48,A2
3.88,3.17,41,40,60,C4
1.66,3.17,59,50,49,B2
2.77,0.64,35,43,61,B3
1.66,3.17,49,56,45,B2
1.66,1.9,44,43,52,B1
1.66,3.17,57,52,45,B2
0.55,3.17,47,48,72,A3
2.77,1.9,55,66,50,B4
1.66,0.64,50,41,52,A4
3.88,3.17,55,45,66,C4
0.55,3.17,55,47,50,A3
1.66,0.64,52,38,53,A4
3.88,3.17,54,56,61,C4
0.55,1.9,56,40,42,A2
3.88,1.9,45,51,52,C3
3.88,0.64,56,57,41,C2
0.55,3.17,41,52,50,A3
1.66,0.64,56,43,74,A4
3.88,0.64,20,46,68,C2
2.77,1.9,53,51,39,B4
1.66,1.9,42,41,52,B1
0.55,3.17,40,40,66,A3
1.66,0.64,38,52,65,A4
0.55,1.9,37,38,50,A2
1.66,3.17,54,48,35,B2
2.77,1.9,46,45,54,B4
1.66,1.9,55,42,67,B1
3.88,1.9,52,43,53,C3
1.66,0.64,56,47,63,A4
0.55,0.64,48,48,57,A1
3.88,3.17,36,47,57,C4
0.55,3.17,50,47,64,A3
0.55,3.17,55,68,48,A3
1.66,0.64,54,41,67,A4
3.88,0.64,54,53,55,C2
2.77,3.17,30,63,55,C1
0.55,0.64,47,45,36,A1
3.88,1.9,48,43,45,C3
0.55,3.17,43,51,37,A3
0.55,3.17,35,49,40,A3
0.55,0.64,44,43,59,A1
0.55,0.64,49,47,52,A1
2.77,1.9,47,39,58,B4
0.55,0.64,48,63,50,A1
1.66,0.64,54,40,58,A4
1.66,0.64,52,31,69,A4
0.55,1.9,43,49,51,A2
1.66,1.9,53,27,53,B1
2.77,0.64,32,50,49,B3
2.77,3.17,37,56,52,C1
3.88,1.9,53,41,44,C3
3.88,3.17,55,43,47,C4
2.77,0.64,43,36,56,B3
3.88,0.64,52,49,60,C2
3.88,3.17,52,55,73,C4
0.55,3.17,47,38,60,A3
2.77,3.17,52,42,61,C1
3.88,3.17,58,49,44,C4
2.77,1.9,53,41,46,B4
0.55,3.17,45,19,54,A3
3.88,0.64,56,46,42,C2
0.55,1.9,46,40,63,A2
1.66,0.64,44,40,77,A4
3.88,0.64,56,62,50,C2
0.55,0.64,52,27,55,A1
3.88,3.17,48,60,52,C4
3.88,1.9,46,53,61,C3
3.88,1.9,54,60,79,C3
1.66,3.17,51,47,52,B2
2.77,1.9,54,57,64,B4
1.66,3.17,40,56,50,B2
0.55,3.17,56,48,61,A3
3.88,0.64,50,64,56,C2
3.88,3.17,54,30,55,C4
2.77,1.9,58,46,40,B4
0.55,1.9,55,40,51,A2
1.66,0.64,55,43,54,A4
1.66,0.64,52,45,48,A4
1.66,3.17,56,52,53,B2
2.77,3.17,51,62,57,C1
3.88,0.64,53,55,64,C2
0.55,3.17,58,46,45,A3
0.55,3.17,53,40,44,A3
0.55,1.9,54,48,60,A2
0.55,1.9,58,41,46,A2
1.66,0.64,53,67,60,A4
0.55,1.9,42,50,68,A2
1.66,3.17,51,46,45,B2
2.77,3.17,20,53,52,C1
3.88,3.17,38,50,28,C4
0.55,1.9,44,51,70,A2
3.88,0.64,50,40,50,C2
1.66,0.64,43,49,52,A4
0.55,1.9,55,69,53,A2
3.88,1.9,44,66,60,C3
2.77,3.17,45,32,44,C1
3.88,1.9,59,46,67,C3
3.88,0.64,55,48,43,C2
0.55,1.9,49,64,44,A2
3.88,3.17,49,44,52,C4
3.88,3.17,50,54,62,C4
2.77,0.64,48,44,49,B3
1.66,3.17,60,58,70,B2
2.77,0.64,48,38,34,B3
0.55,3.17,36,51,58,A3
1.66,0.64,55,58,54,A4
3.88,0.64,41,49,39,C2
1.66,1.9,54,22,49,B1
1.66,3.17,48,55,73,B2
3.88,1.9,49,40,63,C3
3.88,3.17,51,62,52,C4
2.77,1.9,51,66,50,B4
1.66,1.9,38,42,47,B1
0.55,3.17,47,41,56,A3
1.66,1.9,52,47,38,B1
2.77,0.64,57,49,36,B3
0.55,0.64,48,35,46,A1
0.55,0.64,45,57,47,A1
3.88,0.64,59,47,71,C2
3.88,0.64,37,49,27,C2
1.66,3.17,45,44,47,B2
3.88,3.17,60,54,52,C4
1.66,3.17,54,40,58,B2
3.88,1.9,55,48,64,C3
0.55,3.17,49,51,57,A3
1.66,0.64,57,51,60,A4
3.88,1.9,53,48,49,C3
3.88,3.17,56,50,33,C4
2.77,0.64,53,50,57,B3
2.77,1.9,53,47,39,B4
1.66,3.17,55,38,42,B2
2.77,3.17,28,53,57,C1
3.88,3.17,54,58,52,C4
2.77,1.9,59,61,36,B4
1.66,3.17,46,45,61,B2
0.55,3.17,46,43,74,A3
3.88,0.64,46,51,59,C2
3.88,1.9,58,47,54,C3
0.55,3.17,56,53,60,A3
2.77,3.17,59,44,37,C1
3.88,3.17,50,49,56,C4
3.88,1.9,51,25,47,C3
0.55,0.64,50,47,49,A1
3.88,1.9,46,43,34,C3
0.55,3.17,43,50,55,A3
0.55,1.9,37,51,74,A2
3.88,0.64,49,40,38,C2
3.88,1.9,52,46,56,C3
1.66,3.17,58,40,60,B2
3.88,0.64,51,39,54,C2
0.55,3.17,59,56,40,A3
1.66,3.17,50,45,54,B2
0.55,0.64,52,62,33,A1
3.88,1.9,53,57,49,C3
3.88,0.64,36,30,64,C2
1.66,0.64,54,71,50,A4
0.55,3.17,58,50,60,A3
2.77,3.17,59,61,40,C1
0.55,3.17,50,53,54,A3
0.55,0.64,43,51,59,A1
1.66,3.17,53,51,53,B2
0.55,0.64,53,67,53,A1
3.88,3.17,5,41,63,C4
1.66,0.64,51,43,45,A4
0.55,0.64,46,41,57,A1
1.66,0.64,60,39,56,A4
1.66,3.17,43,51,71,B2
3.88,0.64,46,43,50,C2
1.66,0.64,52,39,65,A4
0.55,0.64,36,57,56,A1
2.77,0.64,55,37,71,B3
2.77,0.64,49,64,64,B3
3.88,3.17,47,64,61,C4
0.55,3.17,58,60,47,A3
0.55,3.17,37,43,58,A3
0.55,1.9,35,45,34,A2
1.66,0.64,51,48,30,A4
2.77,3.17,55,49,52,C1
2.77,1.9,58,37,47,B4
2.77,0.64,39,39,51,B3
3.88,3.17,57,55,49,C4
1.66,1.9,51,57,74,B1
1.66,3.17,43,49,49,B2
3.88,3.17,50,51,53,C4
0.55,0.64,60,50,51,A1
1.66,3.17,45,45,52,B2
3.88,1.9,48,53,55,C3
1.66,0.64,38,46,39,A4
2.77,1.9,44,46,38,B4
3.88,0.64,58,67,53,C2
2.77,0.64,56,48,53,B3
1.66,0.64,57,57,57,A4
1.66,3.17,38,43,59,B2
0.55,3.17,52,37,57,A3
3.88,1.9,52,39,73,C3
0.55,3.17,54,31,60,A3
1.66,1.9,54,44,43,B1
2.77,3.17,45,52,54,C1
0.55,0.64,58,56,42,A1
0.55,3.17,50,44,47,A3
3.88,0.64,52,42,44,C2
1.66,0.64,55,32,53,A4
0.55,3.17,51,48,48,A3
3.88,3.17,58,47,42,C4
2.77,0.64,52,50,42,B3
0.55,3.17,53,63,47,A3
0.55,3.17,54,49,69,A3
3.88,1.9,47,45,56,C3
3.88,3.17,28,45,39,C4
3.88,3.17,22,48,40,C4
3.88,0.64,60,43,76,C2
2.77,3.17,56,48,67,C1
0.55,1.9,56,46,71,A2
1.66,3.17,57,48,58,B2
3.88,3.17,54,47,58,C4
1.66,0.64,42,49,48,A4
2.77,1.9,38,47,49,B4
0.55,1.9,30,47,35,A2
1.66,3.17,52,50,53,B2
3.88,0.64,15,65,73,C2
1.66,0.64,55,69,49,A4
2.77,3.17,58,42,43,C1
0.55,3.17,37,49,44,A3
3.88,1.9,49,42,59,C3
0.55,0.64,44,36,59,A1
3.88,3.17,54,46,52,C4
1.66,1.9,48,50,78,B1
1.66,3.17,60,36,46,B2
1.66,3.17,50,56,56,B2
0.55,1.9,58,71,55,A2
2.77,1.9,56,68,53,B4
2.77,0.64,57,52,55,B3
1.66,1.9,53,44,58,B1
3.88,3.17,52,45,53,C4
1.66,3.17,58,46,54,B2
3.88,0.64,57,52,45,C2
2.77,1.9,53,52,64,B4
0.55,3.17,46,47,51,A3
3.88,1.9,56,52,50,C3
3.88,3.17,52,57,73,C4
1.66,1.9,41,37,44,B1
1.66,0.64,53,44,62,A4
3.88,0.64,49,45,57,C2
1.66,3.17,56,57,56,B2
1.66,0.64,51,43,63,A4
0.55,3.17,58,50,74,A3
2.77,1.9,44,41,62,B4
1.66,0.64,44,65,51,A4
3.88,1.9,50,54,48,C3
3.88,3.17,49,43,54,C4
0.55,1.9,46,48,59,A2
1.66,3.17,44,37,51,B2
1.66,1.9,48,41,54,B1
0.55,3.17,57,37,55,A3
1.66,0.64,48,52,51,A4
3.88,3.17,55,44,47,C4
0.55,3.17,50,39,60,A3
0.55,0.64,51,43,48,A1
3.88,1.9,50,43,32,C3
3.88,1.9,44,61,52,C3
2.77,0.64,42,53,52,B3
1.66,3.17,42,57,62,B2
3.88,0.64,59,55,46,C2
2.77,0.64,48,41,61,B3
2.77,3.17,55,44,79,C1
2.77,1.9,60,37,41,B4
2.77,0.64,49,46,52,B3
1.66,0.64,46,53,57,A4
1.66,0.64,36,38,53,A4
1.66,1.9,42,50,62,B1
1.66,1.9,20,56,42,B1
3.88,1.9,56,64,58,C3
3.88,1.9,46,45,55,C3
2.77,0.64,45,39,57,B3
1.66,0.64,48,46,46,A4
0.55,3.17,38,44,62,A3
1.66,3.17,50,45,51,B2
3.88,1.9,45,45,52,C3
1.66,1.9,55,31,31,B1
2.77,0.64,59,48,52,B3
0.55,3.17,42,42,66,A3
0.55,3.17,41,44,56,A3
3.88,0.64,37,52,49,C2
3.88,0.64,46,50,51,C2
3.88,3.17,55,31,53,C4
1.66,1.9,39,49,60,B1
1.66,0.64,12,43,68,A4
2.77,1.9,56,35,52,B4
0.55,3.17,49,43,43,A3
3.88,0.64,43,44,43,C2
0.55,0.64,56,41,53,A1
3.88,3.17,55,58,61,C4
3.88,0.64,35,41,64,C2
1.66,0.64,61,39,63,A4
3.88,0.64,36,56,42,C2
0.55,0.64,39,54,40,A1
